0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,2
29,2
30,2
31,2
32,2
33,3
34,3
35,3
36,4
37,4
38,4
39,5
40,5
41,5
42,5
43,6
44,6
45,6
46,6
47,6
48,7
49,7
50,7
51,8
52,8
53,8
54,8
55,9
56,9
57,9
58,10
59,10
60,10
61,11
62,11
63,12
64,12
65,13
66,14
67,14
68,14
69,15
70,15
71,16
72,17
73,17
74,17
75,18
76,19
77,19
78,20
79,20
80,21
81,21
82,22
83,23
84,23
85,24
86,25
87,25
88,26
89,27
90,28
91,29
92,30
93,31
94,32
95,33
96,34
97,35
98,36
99,37
