0,0.0001
1,0.0003
2,0.00046
3,0.00068
4,0.00086
5,0.00094
6,0.0011
7,0.00124
8,0.00133
9,0.00143
10,0.00151
11,0.00158
12,0.00165
13,0.0017
14,0.00176
15,0.00183
16,0.00186
17,0.00188
18,0.00188
19,0.0019
20,0.00192
21,0.00192
22,0.00194
23,0.00195
24,0.00195
25,0.00197
26,0.00197
27,0.00198
28,0.00198
29,0.00198
30,0.00198
31,0.00198
32,0.00198
33,0.00198
34,0.00198
35,0.00199
36,0.00199
37,0.00199
38,0.00199
39,0.00199
40,0.00199
41,0.00199
42,0.00199
43,0.00199
44,0.00199
45,0.00199
46,0.00199
47,0.00199
48,0.00199
49,0.00199
50,0.00199
51,0.00199
52,0.00199
53,0.00199
54,0.00199
55,0.00199
56,0.00199
57,0.00199
58,0.00199
59,0.00199
60,0.00199
61,0.00199
62,0.00199
63,0.00199
64,0.00199
65,0.00199
66,0.00199
67,0.00199
68,0.00199
69,0.00199
70,0.00199
71,0.00199
72,0.00199
73,0.00199
74,0.00199
75,0.00199
76,0.00199
77,0.00199
78,0.00199
79,0.00199
80,0.00199
81,0.00199
82,0.00199
83,0.00199
84,0.00199
85,0.00199
86,0.00199
87,0.00199
88,0.00199
89,0.00199
90,0.00199
91,0.00199
92,0.00199
93,0.00199
94,0.00199
95,0.00199
96,0.00199
97,0.00199
98,0.00199
99,0.00199
100,0.00199
101,0.00283913043478
